,Symbol,Date,Time,Norm_Open,Norm_High,Norm_Low,Norm_Close,Norm_Vwap,Norm_Volume,Day_Ret
89,603986,20160912,2016-09-12 15:00:00.000,0.32802008946796557,0.30266069358784603,0.3523100395185241,0.3265691855178873,0.3220318791628756,-0.7444256856919027,0.012169187145557592
90,603986,20160913,2016-09-13 09:30:00.000,0.5422002683333628,0.5139168252975249,0.5692750379431036,0.5405312707256059,0.5270014200651859,-0.1456637257253718,-0.03650905925240755
91,603986,20160913,2016-09-13 10:30:00.000,0.4936370161991687,0.49105864977828334,0.42288721336855967,0.4271357893164152,0.44949900401208587,6.587570770845849,0.035207268597387875
92,603986,20160913,2016-09-13 11:30:00.000,0.4309033318312887,0.4041393454153072,0.40060755467437453,0.37685248741715127,0.3961112609235054,0.15096531012605482,0.0423301870403614
93,603986,20160913,2016-09-13 14:00:00.000,0.37805942829316846,0.3568214661557306,0.3381048880020976,0.3598947756329419,0.3402310706086993,0.25397152939998063,0.047044421126267943
94,603986,20160913,2016-09-13 15:00:00.000,0.36374138739038175,0.3786604873524583,0.3675618864098455,0.35694560836612305,0.3675179541336019,0.31012528579447474,0.038694992412746654
95,603986,20160914,2016-09-14 09:30:00.000,0.4431548513666631,0.41622360381083007,0.46894180986392203,0.4415867089238286,0.4322153489010108,-0.40369150358367173,0.10554551615089225
96,603986,20160914,2016-09-14 10:30:00.000,0.45673484892394517,0.5820545714313153,0.4726800076314027,0.5185599745878047,0.5030325498659094,4.389182105524448,0.0738891936368622
97,603986,20160914,2016-09-14 11:30:00.000,0.5202065766373298,0.49498967359369445,0.4960063617004819,0.4846445510193859,0.48099409460308434,-0.027994709571520573,0.08761111111111108
98,603986,20160914,2016-09-14 14:00:00.000,0.486256582744124,0.47154912417587325,0.4991464478251658,0.47889367484908907,0.4710097336029916,-0.5741703667833566,0.08997271866822554
99,603986,20160914,2016-09-14 15:00:00.000,0.48035223598008814,0.47169471765051796,0.4794087636128678,0.454710503261173,0.46009529468256466,-0.1703169590306223,0.1000168567736135
100,603986,20170313,2017-03-13 09:30:00.000,0.7190354539162341,0.6883378079220568,0.748409474960779,0.7171863900080646,0.6962320199552151,-0.8094421901131104,0.10001532410481673
101,603986,20170313,2017-03-13 10:30:00.000,0.7190354539162341,0.6883378079220568,0.748409474960779,0.7171863900080646,0.696231969848481,0.31580145978571794,0.10001532410481673
102,603986,20170313,2017-03-13 11:30:00.000,0.7190354539162341,0.6883378079220568,0.748409474960779,0.7171863900080646,0.6962319388671188,-0.750044193799126,0.10001532410481673
103,603986,20170313,2017-03-13 14:00:00.000,0.7190354539162341,0.6883378079220568,0.748409474960779,0.7171863900080646,0.6962319891809607,-0.8307415471267834,0.10001532410481673
104,603986,20170313,2017-03-13 15:00:00.000,0.7190354539162341,0.6883378079220568,0.748409474960779,0.7171863900080646,0.6962316248534468,-0.8344720314757254,0.10001532410481673
105,603986,20170314,2017-03-14 09:30:00.000,1.0080532280157846,0.973409831276675,1.041185124109867,1.0059098654296448,0.972820800916604,-0.8317197313816396,0.10002321801718139
106,603986,20170314,2017-03-14 10:30:00.000,1.0080532280157846,0.973409831276675,1.041185124109867,1.0059098654296448,0.9728208403551253,-0.7760151993429054,0.10002321801718139
107,603986,20170314,2017-03-14 11:30:00.000,1.0080532280157846,0.973409831276675,1.041185124109867,1.0059098654296448,0.972820800916604,-0.838696591423554,0.10002321801718139
108,603986,20170314,2017-03-14 14:00:00.000,1.0080532280157846,0.973409831276675,1.041185124109867,1.0059098654296448,0.972820800916604,-0.839693285715256,0.10002321801718139
109,603986,20170314,2017-03-14 15:00:00.000,1.0080532280157846,0.973409831276675,1.041185124109867,1.0059098654296448,0.972820800916604,-0.8387677838729612,0.10002321801718139
110,603986,20170315,2017-03-15 09:30:00.000,1.3260023012591102,1.2870181756616843,1.363268243756004,1.3235351800660515,1.277096752272448,-0.7295728049720598,0.012621892017392167
111,603986,20170315,2017-03-15 10:30:00.000,1.3260023012591102,1.2870181756616843,1.2603930411949351,1.3235351800660515,1.2763824985767334,2.804974972786702,0.017392038498881268
112,603986,20170315,2017-03-15 11:30:00.000,1.3260023012591102,1.2870181756616843,1.363268243756004,1.3235351800660515,1.2770967556856796,-0.771996385573864,0.05247161129638234
113,603986,20170315,2017-03-15 14:00:00.000,1.3260023012591102,1.2870181756616843,1.363268243756004,1.3235351800660515,1.2770968131422658,-0.7500918927402289,0.04546413947401762
114,603986,20170315,2017-03-15 15:00:00.000,1.3260023012591102,1.2870181756616843,1.363268243756004,1.3235351800660515,1.277096478059945,-0.8225715016328028,0.03795010342352989
115,603986,20170316,2017-03-16 09:30:00.000,1.3701372933202778,1.330550624580495,1.4079770890550731,1.3676252307049959,1.3193337783775085,-0.268801033918197,0.015090878772719751
116,603986,20170316,2017-03-16 10:30:00.000,1.3714657713421858,1.4484813390428242,1.3062981097795985,1.3842880257625232,1.3247601251032695,3.0759312994573658,-0.017883075391062597
117,603986,20170316,2017-03-16 11:30:00.000,1.3893264203033941,1.5477760887506131,1.4127619821974484,1.5068259256988528,1.437699010776601,0.12157065969027883,-0.08142146638857684
118,603986,20170316,2017-03-16 14:00:00.000,1.5096274856206229,1.5186573938216428,1.4594146903356076,1.4823478373842551,1.4288637927073986,-0.3964910992506184,-0.09307114592586607
119,603986,20170316,2017-03-16 15:00:00.000,1.4848292292116727,1.4631862799819544,1.4736198418520345,1.456100248709566,1.40920087966511,-0.34446294529927673,-0.08589555880917521
120,603986,20170317,2017-03-17 09:30:00.000,1.4235716315348015,1.383255462401931,1.4621061927281938,1.4210051582344199,1.3704702813233094,-0.7540395140598631,-0.0960164271047228
121,603986,20170317,2017-03-17 10:30:00.000,1.4220955448437926,1.3978148098664163,1.3255872102597988,1.3207334711625736,1.3040828645513687,1.2507163677411208,-0.07984790874524705
122,603986,20170317,2017-03-17 11:30:00.000,1.3181790417967634,1.2902212321038713,1.2423001640003288,1.207485448116724,1.2136040064712887,0.11168701193906476,-0.044406602043489674
123,603986,20170317,2017-03-17 14:00:00.000,1.2036347145744692,1.223976201140464,1.163050371329738,1.142456309883365,1.1593471289257753,-0.2086298876036495,-0.046881260852143725
124,603986,20170317,2017-03-17 15:00:00.000,1.1445912469341115,1.1837924021384851,1.1300047030652085,1.144668185333479,1.0943359730015525,0.5565565255688212,-0.03964228510411105
125,603986,20170320,2017-03-20 09:30:00.000,1.0784625631769111,1.0428579186822693,1.1125099375133989,1.0762475047432782,1.040202262991629,-0.7580362581695884,-0.01471924404870073
126,603986,20170320,2017-03-20 10:30:00.000,1.1062129929678792,1.1542369267855803,1.055689331447692,1.0420371644481778,1.0548868219378331,0.31096606862197484,0.023875114784205564
127,603986,20170320,2017-03-20 11:30:00.000,1.0471695253275215,1.070229491915501,1.0737822086422988,1.0575202925989775,1.0284401325402086,-0.39523668829206193,0.002970070824765747
128,603986,20170320,2017-03-20 14:00:00.000,1.0532214807606581,1.0265514495220458,1.0169616025765922,0.9871826532853445,0.9769485762944407,-0.21616560837341117,0.018778026905829526
129,603986,20170320,2017-03-20 15:00:00.000,0.9896021443781727,1.0044212413760283,1.0193540491477797,1.0132827835966924,0.9836444664472626,-0.37622189697986885,0.005652073198980867
130,603986,20170321,2017-03-21 09:30:00.000,1.0306373543882212,0.9956856328973372,1.0640628944468489,1.0284709950208102,0.9944337179779649,-0.8279465315630532,-0.017890077462191067
131,603986,20170321,2017-03-21 10:30:00.000,1.0350656144612482,1.1051719258302655,1.0648105340003453,1.1187155133854718,1.0392751278886667,0.2918487601826352,-0.007982062780269028
132,603986,20170321,2017-03-21 11:30:00.000,1.1209738598779686,1.0893022370939767,1.095015171961589,1.0671050862161393,1.0422911096040806,-0.34744448508045406,0.027790432801822362
133,603986,20170321,2017-03-21 14:00:00.000,1.0648825656196286,1.0338311232542883,1.069296371321322,1.0464609153484061,1.0115544975746924,-0.5118819570234363,0.04768454837230629
134,603986,20170321,2017-03-21 15:00:00.000,1.0486456120185303,1.0207277105362518,1.050904438305317,1.0312727039242884,1.0011529564862105,-0.4604140876489301,0.05256368913253784
135,603986,20170322,2017-03-22 09:30:00.000,0.9733651907770745,0.9391953647351351,1.0060460650955485,0.9712571500445216,0.9396244903975202,-0.8099348418630088,0.07276995305164324
136,603986,20170322,2017-03-22 10:30:00.000,0.9674608440130387,1.1224975493130027,0.9913923298470244,1.0924679247107827,1.0455516207851252,0.22196340414646298,0.008046288762318055
137,603986,20170322,2017-03-22 11:30:00.000,1.0946995167780094,1.1235167036355167,1.1183415260306686,1.1570546878541188,1.0782169613222043,-0.21319332361065682,-0.01835106382978713
138,603986,20170322,2017-03-22 14:00:00.000,1.1652564606082367,1.195439880110073,1.195946511683568,1.1998176132229945,1.1558964997908305,0.23232902478016443,-0.09102844638949681
139,603986,20170322,2017-03-22 15:00:00.000,1.2021586278834604,1.1722905176415417,1.2035724351292287,1.1995226964963124,1.144362367544384,-0.300959375239964,-0.09943977591036413
140,603986,20170323,2017-03-23 09:30:00.000,1.2021586278834604,1.1648652504346544,1.237814326679352,1.1998176132229945,1.1585788789276474,-0.8204713243752877,-0.11159737417943105
141,603986,20170323,2017-03-23 10:30:00.000,1.194630585759315,1.1950030996861385,1.1504900268310028,1.1187155133854718,1.1165517915150338,0.07283302075054213,-0.06717488789237669
142,603986,20170323,2017-03-23 11:30:00.000,1.1194977731869598,1.1041527715077517,1.1286589518689154,1.0960069254309657,1.072344433157361,-0.36322856303854434,-0.05716607965321052
143,603986,20170323,2017-03-23 14:00:00.000,1.0914521260577899,1.0585820139439128,0.8958439949102175,0.8931042174738179,0.9265408970410876,0.5757236687227458,0.009195955705344261
144,603986,20170323,2017-03-23 15:00:00.000,0.8949849874844997,0.8947893549684554,0.8958439949102175,0.8644972949856735,0.8502283349738969,0.17490448316375018,0.0032076205287714377
145,603986,20170324,2017-03-24 09:30:00.000,0.8257565216761804,0.793601890090284,0.8565181543963206,0.8237987867035714,0.7983635945716318,-0.8041682534610183,0.03778325123152704
146,603986,20170324,2017-03-24 10:30:00.000,0.8360891285132428,0.8773181380110734,0.8565181543963206,0.8978228851007286,0.8481071007883786,-0.044609603414193934,0.044851456590712324
147,603986,20170324,2017-03-24 11:30:00.000,0.8995608562266274,0.9228888955749117,0.9148340395690197,0.9093246374413227,0.8894018490172296,-0.4283653826992503,0.04655172413793096
148,603986,20170324,2017-03-24 14:00:00.000,0.9124028104384053,0.9228888955749117,0.9175255419616059,0.9212687648719398,0.8938905304929955,-0.609739538356227,0.028099804398645123
149,603986,20170324,2017-03-24 15:00:00.000,0.9233258519518716,0.8955173223416798,0.8871713760896626,0.8742295469661763,0.856858814349695,-0.460745132538674,0.04374576106966388
150,603986,20170327,2017-03-27 09:30:00.000,0.938972370876566,0.9052720851428846,0.9712060619026283,0.93689935138608,0.906710701670088,-0.8189762829377346,0.022689514406417643
151,603986,20170327,2017-03-27 10:30:00.000,0.9470908476771154,1.1430262292379267,0.9764395387771017,1.035401538097835,1.0197396200546034,0.6770162857394382,0.04518058431101912
152,603986,20170327,2017-03-27 11:30:00.000,1.0372797444977617,1.0527582749581192,1.0568855547332863,1.0526541666087263,1.0259510665738858,-0.5965262197462339,0.0233845872231373
153,603986,20170327,2017-03-27 14:00:00.000,1.060454305546602,1.0341223102035781,1.031316282003718,1.0081217408797591,0.9861071346182191,-0.6078785677287204,0.042691415313224956
154,603986,20170327,2017-03-27 15:00:00.000,1.010267358052298,0.9767584811935069,1.0075413442025407,1.0073844490630544,0.9622551374575157,-0.4962103631354096,0.04474355999071711
155,603986,20170328,2017-03-28 09:30:00.000,1.0095293147067934,0.9748657660231235,1.0426804032168593,1.0073844490630544,0.9742334098748627,-0.8251700260361688,0.025435135762357897
156,603986,20170328,2017-03-28 10:30:00.000,1.0028869245972534,1.2011180256212224,0.9978220300070909,1.180205650898648,1.0871734726730446,0.8163790650766788,-0.05577320949068976
157,603986,20170328,2017-03-28 11:30:00.000,1.1825266748930412,1.146666066104048,1.163050371329738,1.1280053902759517,1.1159794589141447,-0.504436650664422,-0.025175513124357174
158,603986,20170328,2017-03-28 14:00:00.000,1.1330777707442419,1.120168053718685,1.1451070220458308,1.1437834351534333,1.0892932088275624,-0.5740215745640954,-0.048509123275478294
159,603986,20170328,2017-03-28 15:00:00.000,1.1469529856397258,1.154673707209515,1.1537796408663856,1.1495343113237306,1.1197100814609509,-0.38039448643963014,-0.043937980363410234
160,603986,20170329,2017-03-29 09:30:00.000,1.0904188653740836,1.0546509901285022,1.1246216982800366,1.0881916321738954,1.0516443807874498,-0.7951980048356998,-0.004209478115240195
161,603986,20170329,2017-03-29 10:30:00.000,1.0766912591477005,1.055670144451016,0.9462349008158574,0.9933759045456642,0.9771273041663173,0.37914138202338393,0.032773892773892754
162,603986,20170329,2017-03-29 11:30:00.000,0.9968349691641167,1.0197085562137378,1.018008297951487,1.0449863317149968,0.9917602948779253,-0.563665920873311,-0.0032110091743118296
163,603986,20170329,2017-03-29 14:00:00.000,1.0479075686730261,1.014758378075813,1.0000649486675794,0.9830538191117979,0.964487963803581,-0.5605085357420977,0.03040224508886813
164,603986,20170329,2017-03-29 15:00:00.000,0.9851738843051462,0.996995974169141,0.9985696695605872,1.0036979899795306,0.9583968244317881,-0.5115836606604198,0.04010223048327144
165,603986,20170330,2017-03-30 09:30:00.000,1.0766912591477005,1.041110796986531,1.1107156025850082,1.0744780043831867,1.0385071174756422,-0.7884347221420072,0.0
166,603986,20170330,2017-03-30 10:30:00.000,1.0859906053010566,1.1417158879661229,1.0808100204451625,1.0970391339743522,1.0728937546081165,0.20173051002491116,-0.012323387351600212
167,603986,20170330,2017-03-30 11:30:00.000,1.1032608195858615,1.0815857829377995,1.051053966216016,1.0346642462811304,1.0296930711285939,-0.5650890579369627,-0.009664058904740092
168,603986,20170330,2017-03-30 14:00:00.000,1.0176477915073427,1.0846432459053414,1.0491101033769261,1.0789017552834155,1.0406319596804585,-0.538509356950751,-0.0355878347707671
169,603986,20170330,2017-03-30 15:00:00.000,1.081267127889828,1.113179566935732,1.088286415980124,1.1309545575427709,1.0793683641417255,-0.31284566659300517,-0.061341196443729706
170,603986,20170331,2017-03-31 09:30:00.000,1.0766912591477005,1.041110796986531,1.1107156025850082,1.0744780043831867,1.0385071174756422,-0.8069447589879026,-0.06868181818181829
171,603986,20170331,2017-03-31 10:30:00.000,1.0693108256926556,1.1118692256639289,1.0326620332000112,1.056783000782273,1.0289883744692285,0.011409599250920404,-0.07417733089579537
172,603986,20170331,2017-03-31 11:30:00.000,1.0589782188555932,1.0268426364713357,1.0359516472353942,1.0036979899795306,0.9973442630744704,-0.5909561225046075,-0.05250929368029733
173,603986,20170331,2017-03-31 14:00:00.000,1.0028869245972534,0.9683140596641053,0.9350203075134154,0.9632943984241105,0.91393913255119,-0.2954184669025946,-0.020709780664595723
