,Date,stock,zopen,zhigh,zlow,zclose,zadj_close,zd5,zd10,zd15,zd20,zd25,zd30,ret
0,2012-10-15,HON,-0.8947612418764427,-0.8814636429118837,-0.7112318683030843,0.9520585010517663,0.9467594559185051,-0.45989896266104896,0.21524778532217317,-0.0014199286924321051,0.129699142181145,0.22362216624259312,0.06138518403547975,0.011010648780184207
1,2012-10-16,HON,-0.576408808766506,-0.8555552971243652,-0.1819517597214503,0.9722424554288136,0.9669928762539128,-1.1867725894986811,-0.4602775481605147,-0.44607250746031063,-0.3829570948599862,-0.21018547159210696,-0.29945558823236484,0.006014288048083571
2,2012-10-17,HON,-1.338529013436251,-0.9126721153555419,-0.7868206816000011,0.49939163282794374,0.4927461342872632,-1.2369957713455306,-0.7368098531614878,-0.6177377426250877,-0.6405579964585899,-0.42167018298322956,-0.4433113323461505,-0.007594070112850959
3,2012-10-18,HON,0.7729959365949185,0.18458313170583965,-0.21093930061969487,-0.7884904268686912,-0.7989579325378442,-0.2291289346353062,-0.24913568027694508,-0.15392314318254552,-0.24889704222425607,-0.07783956390006955,-0.07544646061653323,0.017421002471991187
4,2012-10-19,HON,-3.1645349898983417,1.65447427550416,-3.327694428115508,1.5789122254594217,1.5754703233611722,-1.1030977347633257,-1.208178843036644,-0.8947727893478418,-0.9811246917188992,-0.7916337414207749,-0.7251809713815368,-0.0033605055644412296
5,2012-10-22,HON,-0.2264402635195571,2.245687670384701,-0.6159716593585502,-0.38782990882643625,-0.3971204691369349,-0.3915680170915223,-0.9009970469077043,-0.6376052088223884,-0.7421977854244229,-0.6291710288778665,-0.5271424548002251,-0.011721274783951685
6,2012-10-23,HON,-0.07558881356620518,-0.6874071621972678,-0.39560534437678757,-1.1790851473887272,-1.1907176681300848,0.6768404957061871,-0.08222385423981374,-0.01782190699830323,-0.10189678596029836,-0.10758550545882045,-0.0025487579432263165,-0.00861088545897648
7,2012-10-24,HON,0.9137296574240805,1.0131840823812748,0.6449119264454264,-0.8847208631059273,-0.8954802530013808,1.2058876625070964,0.5397380227369002,0.4407243335070842,0.37076775692223174,0.2679219068847169,0.3780087268348605,0.006719092013630856
8,2012-10-25,HON,1.6408580654925002,1.2801934306730276,0.19188292037134289,0.5660936090764186,0.5596441800933941,0.6018438595238571,0.23550909210359935,0.09710755310255292,0.09812159605253289,-0.0034174654636228664,0.10623202663148337,0.0009767542184346834
9,2012-10-26,HON,-0.1527857743744506,-0.0975537022735794,-0.10215724514157636,0.022644227476426165,0.014573796400463985,0.22140941815809234,0.3057971259829095,0.049297412241817794,0.11930107041137283,-0.018415221940048715,0.07639436302493834,-0.004065718023107179
