,Date,stock,zopen,zhigh,zlow,zclose,zadj_close,zd5,zd10,zd15,zd20,zd25,zd30,ret
0,2012-10-15,PFE,-1.7141022519608466,-0.8353895336517484,-1.3791021457548305,1.6364215815062477,1.6418229004690914,-0.987044515202463,-0.5196533829060767,-0.6282272704401493,-0.8379936677793371,-0.9919087187257126,-1.0427329039081161,0.00899487680876021
1,2012-10-16,PFE,-0.46169804621729466,-0.3659544379708557,0.2470080491094885,0.8076842982699964,0.8035965954565049,-1.4117672368592784,-0.8701785958101861,-0.9207069033448887,-1.0522601314619444,-1.2191102861814596,-1.2478299777596087,0.001550426416683237
2,2012-10-17,PFE,0.09270435374640543,-0.6028270655652539,0.4199117058787104,0.11596688626032879,0.10394775108710691,-1.0943327450333924,-0.842381658218838,-0.8699608238091209,-0.9807505804714967,-1.1727039613583359,-1.2138419976336903,0.007739976780185787
3,2012-10-18,PFE,-1.471710024685181,-0.8407747543861956,-0.9369535332942746,0.6910825138024422,0.685682486595705,-1.1376520733444861,-1.1204326342938005,-1.0909290552038056,-1.1584938573030747,-1.3458039889347402,-1.3917161785374201,-0.010752726161569637
4,2012-10-19,PFE,0.8192609567884899,0.2853613444310765,0.18829549801016207,-1.027207480251207,-1.0523285504457995,0.19299066733634565,-0.4646140347696818,-0.4893259714092796,-0.6291248163994112,-0.8450336903157547,-0.9691430239923343,-0.006211180124223614
5,2012-10-22,PFE,0.35143915768680106,-0.3004948853486144,-0.22155430662563255,-0.6052197839104305,-0.6254898123359371,0.7439257244482701,-0.06950896336938021,-0.13480961456834853,-0.31012965492796996,-0.5272583700937592,-0.6953775995316489,-0.016015585937500076
6,2012-10-23,PFE,0.4880975575363778,-0.10562265686810275,0.1088471690246199,-1.5162176223364876,-1.5469097150636357,1.7250061927842766,0.8235345739056628,0.6263047231942811,0.3772860143396334,0.13619255458015667,-0.10591620910535282,0.0047637155711111046
7,2012-10-24,PFE,-0.16640778018589653,0.3105810751234805,0.522330548342754,0.41453668535592814,0.40594228963673706,0.9596258361344767,0.5848916385244204,0.4022749832766846,0.2208762642143005,0.027604753638641896,-0.2110422962265002,0.01185310200920986
8,2012-10-25,PFE,-0.5941161840459301,-0.8358664341181247,-0.3364588386527076,1.0732625524685908,1.0722425362533,-0.32958389052374,0.02348206458645488,-0.11416683338096856,-0.20770506715663242,-0.3366475711883131,-0.547107245040075,-0.007028543263235321
9,2012-10-26,PFE,0.2239058621137448,0.24389876257215812,0.8156658245905133,-0.681166870050061,-0.7023364776692658,0.04801249172161246,0.4933649950618192,0.2022840992266867,0.12628652395948348,-0.02385162124466475,-0.23664371230109157,-0.022021195438458596
10,2012-10-31,PFE,3.459166283472786,4.254057444012536,1.0468314988160115,-2.0742419817928877,-2.111316785853107,1.4599775761427283,1.6193234667124292,1.1848862268540128,1.0337838256814993,0.8161692352931562,0.564236586292776,-0.012866987821994802
11,2012-11-01,PFE,1.2178995778958617,0.5413271557224038,0.14305172288034318,-1.2236587327999575,-1.2509970661996932,2.1417304206585737,2.089560725213292,1.7088140002539933,1.5315341094929409,1.2916814297200345,1.0408135483976786,0.0
12,2012-11-02,PFE,0.7247787085847185,0.8514122727365605,1.1062572469618197,-0.028094379780338588,-0.041752670417516395,1.6165128581392432,1.791745161447481,1.6318345482520007,1.4673571959863174,1.2747296027738664,1.0589431874998652,0.0012220367096551499
13,2012-11-05,PFE,-0.708866239854045,-0.26595012289143827,0.14422735871958936,0.08545383743702853,0.0730968115255074,0.8001208707113734,1.3838264433880694,1.5051847826555982,1.35167158493577,1.2050211445000125,1.0239568051834702,0.005288812042310909
14,2012-11-06,PFE,-0.4378574938260788,0.4072504101313406,0.26891564975945814,0.4633271739728321,0.45526171143263233,-0.14441799279981082,0.8379736547074635,1.2019334797383359,1.0628638611690944,0.995556664017858,0.8481031219074409,-0.02185346102199348
15,2012-11-07,PFE,1.327987109153292,1.701486694265153,0.005614653473212511,-2.058656571137766,-1.2697419484830792,0.6401034446707518,1.3164855142786924,1.6814592268777546,1.5320873814194873,1.4589547342130982,1.2934455359528338,-0.0004137360364088183
16,2012-11-08,PFE,0.007518510133970988,0.3792995254668937,0.24984756892496007,-0.0665375697120536,-0.08063610674108354,0.5550750245074272,1.1514386254030762,1.5204997494939219,1.471296806803645,1.4295778770883814,1.2864096057964907,0.00041390728476820016
17,2012-11-09,PFE,-0.4933551699846662,0.4416645798991476,0.18905508572133012,0.010364722067733426,-0.0028531399737140605,0.4064574084891826,0.9130637701247628,1.3161140458511071,1.3889617131194474,1.3568177637326186,1.2510552841001163,-0.0024823748448490335
18,2012-11-12,PFE,0.19010142392435808,0.5718659407138276,0.5545603169554194,-0.25874967505161367,-0.2750670719236287,0.4417101684030435,0.7571704874270436,1.2165741550197149,1.427217364303853,1.3897776905537154,1.30925066962515,-0.0024886767943311794
19,2012-11-13,PFE,-0.2212806805120854,0.6394437329929622,-0.12277484257803,-0.2593352344894259,-0.27564773049339514,0.34392468496403095,0.6284029590467239,1.144557346172207,1.460558821256847,1.4087808141819316,1.3700626422984559,-0.009979210394145843
20,2012-11-14,PFE,1.0706340427765293,0.7212538646986674,0.6717641115843758,-0.9553345686712589,-0.9796024904341862,0.9453781931364407,1.005595920579994,1.420217417547502,1.7548251436008366,1.7109094715516846,1.6790425434826417,-0.006299832267947614
21,2012-11-15,PFE,0.24008910634015454,0.5399579017512074,0.4191376203440863,-0.6134570919984982,-0.6338089181885788,1.1302805465923424,1.2099330891422353,1.5522038995341176,1.8593884054482923,1.8669008014075843,1.846059634239727,0.00845312764158912
