,Date,stock,zopen,zhigh,zlow,zclose,zadj_close,zd5,zd10,zd15,zd20,zd25,zd30,ret
0,2012-10-15,IEP,0.6849394633188772,0.009795127551686825,0.5267982137144849,-0.6167887910517931,-0.6349505677978304,-0.030255657900757838,-0.0720468979141094,-0.33718050912658815,-0.38782395821511123,-0.4069331782080332,-0.42072518547402504,0.009649348331162377
1,2012-10-16,IEP,-0.6084561090644729,-1.00659599315756,-0.4566573108941402,0.3902341904569328,0.38085029855624697,-0.28330699708173135,-0.21345071315367212,-0.4447446996296815,-0.49770812944779297,-0.5061504789660676,-0.5144174774239815,-0.015151573415128294
2,2012-10-17,IEP,0.21092946303862825,0.6807881911771995,0.5898914653323712,-0.6590304409164286,-0.677576094499038,0.2744846705053435,0.2062062823416824,-0.06820628829596542,-0.2038346870293585,-0.25568450007268534,-0.2923416279619036,0.009704161588161009
3,2012-10-18,IEP,0.7051281179665699,0.03788150754678057,-0.07395189062773982,0.39255320151980366,0.3832059024833137,0.029286924080376132,-0.05504808390717132,-0.18685386608562368,-0.3291943781002308,-0.36314561999483963,-0.3988392701930224,-0.006329129444711534
4,2012-10-19,IEP,-0.8360777626332662,-0.8287103369440181,-0.11358056971229269,-0.2857750226247273,-0.3010635996927496,0.14184957313044555,0.09505402205219923,-0.009172084476390204,-0.19394582778126085,-0.24703822561249256,-0.2883717164784829,-0.006133451064055384
5,2012-10-22,IEP,-0.44330679376916726,-0.8764321685197781,-0.8461390545697917,-0.2774963624181719,-0.29269471289059695,0.30881234141928254,0.2145496810795959,0.14455362617795334,-0.058989083241679265,-0.13571572108227656,-0.18235566348588578,-0.010443882183592268
6,2012-10-23,IEP,0.07254024098616425,-0.5790889092414968,-1.9656290507318448,-0.459859863499642,-0.47666609077000144,0.48881002264716505,0.4462611858885999,0.3743270627479798,0.15014600137420633,0.040610728943904474,-0.022925381610585202,-0.009354821454203188
7,2012-10-24,IEP,-0.3200538008049424,0.15526995117360282,-0.7823126008610147,-0.41378444273684123,-0.4301897977058653,0.6736536145859546,0.6275326118544265,0.5555170745754028,0.3415105113065938,0.1965011391035302,0.11478268455203323,0.01331723958234643
8,2012-10-25,IEP,-1.5056212541668939,-0.7772770337341706,-1.0577271272543518,0.545413445525016,0.5374059797184232,0.0314005307110421,0.2775897225948169,0.2485634017019285,0.14353116236661662,0.011155875437709269,-0.04693785203191345,-0.008602211480123856
9,2012-10-26,IEP,-1.019489820882575,-0.5935429160638632,-0.3722162903152031,-0.38194340734716364,-0.39805670654557357,0.19312436524603616,0.40130821775880626,0.3906024197719536,0.30779466050377424,0.14904307885678175,0.0776364258317285,0.007471686847339454
