,Date,stock,zopen,zhigh,zlow,zclose,zadj_close,zd5,zd10,zd15,zd20,zd25,zd30,ret
0,2012-10-15,PTR,-0.7386920940795972,-0.8615017606615919,-0.6321814404341389,1.1857466653873008,1.1804252703439075,-1.2316537780145618,-1.2387280286330509,-1.1200055636580397,-1.0249428926007211,-1.0772036954171047,-1.2447567043740528,0.02040518600368335
1,2012-10-16,PTR,-0.1667845774083704,-0.6007316564260214,0.27788081637558326,1.187759320627623,1.1824275717865598,-1.601667162859884,-1.7060228834577114,-1.5166998249335575,-1.377805458054509,-1.368916374178729,-1.4984504446945424,0.01256129764477909
2,2012-10-17,PTR,-0.5231545791625333,-0.9792999187938936,-0.7278151716972905,0.7407714282531671,0.7352343231387654,-1.5477797605507682,-1.8309098029581872,-1.6766113460953698,-1.566872015948879,-1.509779122712116,-1.6084064133780107,0.006844474791261712
3,2012-10-18,PTR,0.17567741773538803,0.5632741577999707,0.76586633505352,0.41499542514737825,0.40931278527983916,-1.3411393803517437,-1.7740641634969376,-1.7226882119598455,-1.6164988316047488,-1.5515641861546947,-1.6271563172908514,-0.0035405749643069306
4,2012-10-19,PTR,1.1495131273086368,0.7219816675329379,0.5169157832965084,-0.17680181750153948,-0.18276452448427896,-0.5935042218682381,-1.407112054507188,-1.4864900469028213,-1.4630030322078231,-1.4192852613967235,-1.4796164928142326,-0.0012080585474127936
5,2012-10-22,PTR,0.25860692795415036,-0.6519504975883006,-0.05539417169736644,-0.04388220551690726,-0.04979070068715475,-0.17617441916271023,-1.0823038520462116,-1.3274031630778549,-1.3533379523734383,-1.3228950873982368,-1.3683447171493228,-0.01885456380957895
6,2012-10-23,PTR,0.39360878121962617,-0.16425288566147184,0.6589278795919893,-1.0494771138070431,-1.0558426217963217,0.7739870998758287,-0.25008776643023783,-0.7434788134949248,-0.8666904981180227,-0.8990823701773167,-0.9706594205016761,-0.005221182243126066
7,2012-10-24,PTR,0.7159933808779784,0.3331402821460491,0.8776167472457527,-0.2725720619385057,-0.2785945241671892,0.8178234396492423,0.07881140702376851,-0.497437609025522,-0.6749600748113094,-0.757893674937174,-0.8191354122257387,0.005904738601349768
8,2012-10-25,PTR,-0.29596335222277115,-0.576493360948721,0.164870602702854,0.3614440894198744,0.355741010401126,0.26408344452269833,-0.017425233334321354,-0.545832984475533,-0.7504892589413787,-0.8224930218260347,-0.8703194515065856,-0.011305253594273035
9,2012-10-26,PTR,0.34488843375882355,0.3523991472871185,1.043072970291644,-0.6192759039453657,-0.6254489735126231,0.535366561857081,0.45717780923133366,-0.16414464418434585,-0.435607659078043,-0.5675254453609855,-0.6372192802033293,-0.00491092893334677
10,2012-10-31,PTR,0.23909863963951308,0.5971153883793381,0.6073414740514957,-0.2548921222587141,-0.26090420805374087,0.42806143320246803,0.6281192128398093,0.05980028792412479,-0.2797522446907521,-0.43689629461219626,-0.5132912416596915,0.0053034842848955766
11,2012-11-01,PTR,-0.5742424739827029,-0.15429353961465764,-0.4340960374496891,0.3271813121599433,0.3214616295227001,0.04300880789549598,0.3938885207626565,0.0034958630834445413,-0.3516953087559878,-0.4994975631808487,-0.5705716859994127,-0.001245589133809677
12,2012-11-02,PTR,1.2576872925652278,0.8154084487885456,0.820600297151333,-0.046020904711175724,-0.051915870608645595,0.041614664335861626,0.3383222887456179,0.10544643657199243,-0.26085350570979493,-0.42585473145097413,-0.522567368249345,0.0018340547551032316
13,2012-11-05,PTR,-0.6045517795272475,-0.9192367834376721,-0.1446005280244431,0.1294741390965807,0.12364191701365482,-0.16262295417031095,0.1591016928602518,0.0927455653806543,-0.24549728246122365,-0.43122133808684554,-0.5232576405873814,0.00856764804580612
14,2012-11-06,PTR,-0.6302961513290679,-0.8206499048736964,-0.15605573201456643,0.5131913129522416,0.5075501087330863,-0.5052896566792955,-0.20604497421522577,-0.07581320692113448,-0.3769504232755188,-0.5503591972642576,-0.6466724691831712,-0.018659638964920955
15,2012-11-07,PTR,0.5110759570314936,-0.2697780655914486,0.07803115916917762,-1.038369224263181,-1.044737047328278,0.42871102588341853,0.30325581547710384,0.42659977956113104,0.10658533394386757,-0.14507493677678512,-0.2853064750033129,-0.02108616392168783
